1.55845559908148E+018,4,0,0,"""MANAGER""",,1558455599,83420481,'',,0,0,'','','',False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",'','',[],,0,0,'','',0,0,0,0,"""START""",0,'',0,0,0,0
1.55845560034493E+018,4,0,0,"""ROBOT""",,1558455600,323434829,'',,1558455600,294121910,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""15.588282""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560080741E+018,4,0,1,"""OBSERVATION""",,1558455600,802846366,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560322801E+018,4,0,2,"""OBSERVATION""",,1558455603,223530870,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560457372E+018,4,1,2,"""SENSOR""",,1558455604,575589182,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""15.588282""",[],,1558455603,209629060,"""success""","""HUMAN""",4.124702406,0,1,100,'',4.124702406,'',0,0,0,nan
1.55845560476744E+018,4,0,2,"""ROBOT""",,1558455604,764066051,'',,1558455604,548994803,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""11.414209""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560478924E+018,4,0,3,"""OBSERVATION""",,1558455604,784472395,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560661005E+018,4,0,4,"""OBSERVATION""",,1558455606,602962998,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560795377E+018,4,2,4,"""SENSOR""",,1558455607,955869986,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""11.414209""",[],,1558455606,585765032,"""success""","""HUMAN""",3.376114538,0,2,100,'',7.500816944,'',0,0,0,nan
1.55845560806623E+018,4,0,4,"""ROBOT""",,1558455608,61942059,'',,1558455607,927384971,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""17.061361""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560809057E+018,4,0,5,"""OBSERVATION""",,1558455608,85624838,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560955025E+018,4,0,5,"""ROBOT""",,1558455609,545985772,'',,1558455609,447395720,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""17.061361""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845560957451E+018,4,0,6,"""OBSERVATION""",,1558455609,570170295,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561100974E+018,4,0,7,"""OBSERVATION""",,1558455611,5436091,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561239796E+018,4,3,7,"""SENSOR""",,1558455612,400036814,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""17.061361""",[],,1558455610,991695607,"""success""","""HUMAN""",4.405948558,0,3,100,'',11.906765502,'',0,0,0,nan
1.55845561243742E+018,4,0,7,"""ROBOT""",,1558455612,433780644,'',,1558455612,373646651,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""22.708513""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561245898E+018,4,0,8,"""OBSERVATION""",,1558455612,455115272,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561400407E+018,4,0,8,"""ROBOT""",,1558455613,999645067,'',,1558455613,844725265,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""22.708513""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561402823E+018,4,0,9,"""OBSERVATION""",,1558455614,24175894,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561548371E+018,4,0,10,"""OBSERVATION""",,1558455615,473848318,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561688978E+018,4,4,10,"""SENSOR""",,1558455616,891913426,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""22.708513""",[],,1558455615,459896823,"""success""","""HUMAN""",4.469376475,0,4,100,'',16.376141977,'',0,0,0,nan
1.55845561692922E+018,4,0,10,"""ROBOT""",,1558455616,925127562,'',,1558455616,864818941,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""28.355665""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584556169521E+018,4,0,11,"""OBSERVATION""",,1558455616,947843829,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561843003E+018,4,0,11,"""ROBOT""",,1558455618,426350320,'',,1558455618,309650324,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""28.355665""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561845471E+018,4,0,12,"""OBSERVATION""",,1558455618,450539322,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845561990168E+018,4,0,13,"""OBSERVATION""",,1558455619,896784964,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562130861E+018,4,5,13,"""SENSOR""",,1558455621,310780332,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""28.355665""",[],,1558455619,882263557,"""success""","""HUMAN""",4.422292247,0,5,100,'',20.798434224,'',0,0,0,nan
1.55845562135613E+018,4,0,13,"""ROBOT""",,1558455621,351762836,'',,1558455621,286376870,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""34.002819""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584556213891E+018,4,0,14,"""OBSERVATION""",,1558455621,384180448,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562288185E+018,4,0,14,"""ROBOT""",,1558455622,877595453,'',,1558455622,736298641,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""34.002819""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562291414E+018,4,0,15,"""OBSERVATION""",,1558455622,909614656,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562433197E+018,4,0,16,"""OBSERVATION""",,1558455624,328302272,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562573324E+018,4,6,16,"""SENSOR""",,1558455625,735140830,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""34.002819""",[],,1558455624,314845068,"""success""","""HUMAN""",4.432579187,0,6,100,'',25.231013411,'',0,0,0,nan
1.55845562577848E+018,4,0,16,"""ROBOT""",,1558455625,774683727,'',,1558455625,704430175,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""39.649971""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562580769E+018,4,0,17,"""OBSERVATION""",,1558455625,803500979,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562725623E+018,4,0,18,"""OBSERVATION""",,1558455627,252673679,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 1]",'',"[True, False, False, True, False, True]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562864145E+018,4,7,18,"""SENSOR""",,1558455628,643299134,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""39.649971""",[],,1558455627,238374914,"""success""","""HUMAN""",2.92347384,0,7,100,'',28.154487251,'',0,0,0,nan
1.55845562867842E+018,4,0,18,"""ROBOT""",,1558455628,673750640,'',,1558455628,617096475,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""45.529972""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845562870052E+018,4,0,19,"""OBSERVATION""",,1558455628,695978541,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563015867E+018,4,0,19,"""ROBOT""",,1558455630,154984473,'',,1558455630,56364945,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""45.529972""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563018502E+018,4,0,20,"""OBSERVATION""",,1558455630,180597378,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563170715E+018,4,0,20,"""ROBOT""",,1558455631,702922538,'',,1558455631,561217681,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""45.529972""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563173226E+018,4,0,21,"""OBSERVATION""",,1558455631,727612133,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563317159E+018,4,0,22,"""OBSERVATION""",,1558455633,167970025,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563458765E+018,4,8,22,"""SENSOR""",,1558455634,589432720,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""45.529972""",[],,1558455633,153945493,"""success""","""HUMAN""",5.915679813,0,8,100,'',34.070167064,'',0,0,0,nan
1.55845563463324E+018,4,0,22,"""ROBOT""",,1558455634,628474339,'',,1558455634,554164339,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""50.953499""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563465782E+018,4,0,23,"""OBSERVATION""",,1558455634,653537047,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563617603E+018,4,0,23,"""ROBOT""",,1558455636,166440206,'',,1558455636,12577197,"""planning for grasping""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""50.953499""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563620035E+018,4,0,24,"""OBSERVATION""",,1558455636,195995437,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845563763909E+018,4,0,25,"""OBSERVATION""",,1558455637,635193730,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584556390283E+018,4,9,25,"""SENSOR""",,1558455639,30309899,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""50.953499""",[],,1558455637,620666174,"""success""","""HUMAN""",4.466769383,0,9,100,'',38.536936447,'',0,0,0,nan
1.55845563907445E+018,4,0,25,"""ROBOT""",,1558455639,70617967,'',,1558455638,999265407,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584556390977E+018,4,0,26,"""OBSERVATION""",,1558455639,93577515,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845564061941E+018,4,0,26,"""ROBOT""",,1558455640,615026479,'',,1558455640,484893106,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845564064351E+018,4,0,27,"""OBSERVATION""",,1558455640,638811857,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845564911718E+018,4,0,27,"""ROBOT""",,1558455642,131787543,'',,1558455642,17822895,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845564914081E+018,4,0,28,"""OBSERVATION""",,1558455649,136582746,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:0 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 0, 0, 1, 0, 0]",'',"[True, False, False, False, False, True]",9,35,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845565055162E+018,4,0,29,"""OBSERVATION""",,1558455650,548287915,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:0 || SUCCESS:1 || WARN:0 || IDLE:1 || FAIL:0 || SUBTASKST:\","[0, 1, 0, 1, 0, 1, 0, 3]",'',"[True, False, False, True, False, True]",10,43,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845565196762E+018,4,0,29,"""ROBOT""",,1558455651,963544260,'',,1558455651,912082045,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584556519822E+018,4,10,29,"""SENSOR""",,1558455651,984288988,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""56.600651""",[],,1558455650,533911889,"""fail""","""HUMAN""",12.913234696,1,9,90,'',51.450171143,'',0,1,0,100
1.55845565198235E+018,4,10,29,"""MANAGER-TASK-DONE""",,1558455651,984442194,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""56.600651""",[],,1558455650,533911889,'','',0,1,9,90,"""success""",51.450171143,'',0,1,0,100
1.55845586867334E+018,5,0,0,"""MANAGER""",,1558455868,675432289,'',,0,0,'','','',False,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""",'','',[],,0,0,'','',0,0,0,0,"""START""",0,'',0,0,0,0
1.55845586993332E+018,5,0,0,"""ROBOT""",,1558455869,918425495,'',,1558455869,868971593,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""0.000000""","""56.600651""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587074691E+018,5,0,1,"""OBSERVATION""",,1558455870,742461802,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587221415E+018,5,0,2,"""OBSERVATION""",,1558455872,209681910,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587358402E+018,5,1,2,"""SENSOR""",,1558455873,585302614,'',,0,0,'','','',False,0,'',[],'',[],0,0,'','',"""56.600651""",[],,1558455872,194698780,"""success""","""HUMAN""",3.517800995,0,1,100,'',3.517800995,'',0,1,0,100
1.55845587379073E+018,5,0,2,"""ROBOT""",,1558455873,785343590,'',,1558455873,555227667,"""idle""","""HumanDoingOk""","""HumanDoingOk""",True,0,'',[],'',[],0,0,"""proactive_average_takeOneReasses_loyal.pomdpx""","""6.000000""","""5.647152""",[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.5584558738186E+018,5,0,3,"""OBSERVATION""",,1558455873,813456991,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 0]",'',"[True, False, True, False, False, False]",4,7,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
1.55845587543563E+018,5,0,4,"""OBSERVATION""",,1558455875,431160260,'',,0,0,'','','',False,0,"""LA:0 || H.DET:1 || GRASP:1 || SUCCESS:0 || WARN:0 || IDLE:0 || FAIL:0 || SUBTASKST:\","[0, 1, 1, 0, 0, 0, 0, 1]",'',"[True, False, False, True, False, False]",12,39,'','','',[],,0,0,'','',0,0,0,0,'',0,'',0,0,0,0
